Window_ID,Window_Timestamp,Flow_Count,Src Port_mean,Src Port_std,Src Port_max,Src Port_min,Dst Port_mean,Dst Port_std,Dst Port_max,Dst Port_min,Protocol_mean,Protocol_std,Protocol_max,Protocol_min,Flow Duration_mean,Flow Duration_std,Flow Duration_max,Flow Duration_min,Tot Fwd Pkts_mean,Tot Fwd Pkts_std,Tot Fwd Pkts_max,Tot Fwd Pkts_min,Tot Bwd Pkts_mean,Tot Bwd Pkts_std,Tot Bwd Pkts_max,Tot Bwd Pkts_min,TotLen Fwd Pkts_mean,TotLen Fwd Pkts_std,TotLen Fwd Pkts_max,TotLen Fwd Pkts_min,TotLen Bwd Pkts_mean,TotLen Bwd Pkts_std,TotLen Bwd Pkts_max,TotLen Bwd Pkts_min,Fwd Pkt Len Mean_mean,Fwd Pkt Len Mean_std,Fwd Pkt Len Mean_max,Fwd Pkt Len Mean_min,Bwd Pkt Len Mean_mean,Bwd Pkt Len Mean_std,Bwd Pkt Len Mean_max,Bwd Pkt Len Mean_min,Flow Byts/s_mean,Flow Byts/s_std,Flow Byts/s_max,Flow Byts/s_min,Flow Pkts/s_mean,Flow Pkts/s_std,Flow Pkts/s_max,Flow Pkts/s_min,SYN Flag Cnt_mean,SYN Flag Cnt_std,SYN Flag Cnt_max,SYN Flag Cnt_min,ACK Flag Cnt_mean,ACK Flag Cnt_std,ACK Flag Cnt_max,ACK Flag Cnt_min,RST Flag Cnt_mean,RST Flag Cnt_std,RST Flag Cnt_max,RST Flag Cnt_min,Unique_Src_Ports,Unique_Dst_Ports,SYN_ACK_Ratio,RST_SYN_Ratio,Port_Diversity,Connection_Failure_Rate,Traffic_Burst_Score,Port_Scan_Score,Attack,Attack_Stage
31,2026-08-31 10:02:35,10,21983.3,14116.480518646755,42879,6457,4150.1,4144.72332409937,8080,53,6.6,3.9777157040470135,17,1,614245.6950161421,514496.07055597514,1627466.8279520357,24173.399626215964,11.6,2.1705094128132942,15,9,7.5,2.5055493963954847,13,4,11549.4,5058.3197078344765,16835,1740,4110.1,3339.2202166906504,9542,655,1006.9,416.4827460745256,1462.0,145.0,515.7,389.7027499689133,1306.0,131.0,0.07905008019405856,0.10639336350941882,0.3512952306169424,0.0094235488420018,0.0001342156029322076,0.00022401775760241884,0.0007032523457946,1.1060133264000322e-05,0.5,0.5270462766947299,1,0,0.3,0.48304589153964794,1,0,0.0,0.0,0,0,10,5,1.25,0.0,0.45454545454545453,0.0,0.9326171875,2.272727272727273,0,0
32,2026-08-31 10:02:40,10,33967.4,20761.781577375932,64783,10146,1096.1,2460.217490385758,8080,53,5.5,1.5811388300841898,6,1,404646.716459781,430189.72572732525,1424158.2784253394,5386.559961795687,9.9,2.5582111805799856,14,6,9.5,4.06201920231798,15,4,11316.0,3065.3088298281173,15624,6616,5771.3,4303.093901162537,12738,464,1157.6,204.45765657791674,1357.0,827.0,600.1,430.3707574741677,1158.0,116.0,0.44127053658846227,1.1513366188371816,3.712016594021951,0.0151201232594086,0.00041922200709608524,0.001029966523220912,0.0033416503472065,1.4043382889978442e-05,0.6,0.5163977794943222,1,0,0.4,0.5163977794943223,1,0,0.0,0.0,0,0,10,5,1.2,0.0,0.45454545454545453,0.0,0.9632571996027806,2.727272727272727,0,0
33,2026-08-31 10:02:45,10,20105.4,19752.839858837742,59438,1179,239.1,216.07069316416894,445,22,7.1,3.478505426185217,17,6,533968.0096782409,527286.6714338606,1860263.881034444,210867.08057373008,11.3,3.591656999213594,18,7,9.7,1.888562063228706,12,6,8113.9,5216.631106375071,18054,830,6260.7,3171.4663643179315,10010,1190,676.3,328.35653048342306,1062.0,83.0,666.5,380.5336165614456,1343.0,167.0,0.04354529202044662,0.031032377278060408,0.1102926624769686,0.0040621785158347,6.134785295855977e-05,3.103090232085944e-05,0.0001172217716453,1.1826279176934894e-05,0.5,0.5270462766947299,1,0,0.5,0.5270462766947299,1,0,0.0,0.0,0,0,10,4,0.8333333333333334,0.0,0.36363636363636365,0.0,1.025390625,1.8181818181818181,0,0
34,2026-08-31 10:02:50,10,38313.9,16369.69946408438,60606,10818,284.3,207.23312154833422,445,22,6.0,0.0,6,6,470255.4024253101,595016.1529947317,2029668.4976046607,38097.263919445446,10.0,4.163331998932265,18,4,10.3,2.8303906287138374,15,6,7536.2,6893.056503145434,24426,1052,9098.9,3047.8281320019055,14964,4928,686.4,400.49308497290076,1357.0,144.0,924.9,307.52793911014544,1323.0,448.0,0.11861552804752928,0.14831519902772183,0.4639440783131661,0.0082673599258797,0.00013696480494934475,0.0001684044070233308,0.0005774692912525,1.2317282368712372e-05,0.7,0.48304589153964794,1,0,0.7,0.4830458915396479,1,0,0.0,0.0,0,0,10,5,0.875,0.0,0.45454545454545453,0.0,0.9902439024390244,3.1818181818181817,0,0
35,2026-08-31 10:02:55,10,36955.4,19685.067387348317,64302,7394,1354.5,3.0276503540974917,1359,1350,8.2,4.638007234913623,17,6,653956.2686828537,762062.2034261328,2728592.315316911,148292.262432662,11.2,2.3475755815545343,14,8,9.6,2.9514591494904874,15,5,11168.2,6671.30629886931,20314,657,8825.8,4926.0862490757645,17310,2508,980.3,511.43850504674015,1482.0,73.0,925.2,387.6340771626996,1499.0,228.0,0.04695282489554416,0.022536150338118975,0.0869364307189308,0.0099828031644721,5.826977697547722e-05,3.607262168231501e-05,0.0001281253632996,6.9632974824689495e-06,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.0286844708209695,9.090909090909092,1,1
36,2026-08-31 10:03:00,10,38955.1,16518.307920136507,56291,9203,1364.5,3.0276503540974917,1369,1360,7.7,5.143496432929214,17,1,446332.2647001517,497135.26556914346,1267204.3585554834,113.53199766673676,9.0,2.4037008503093262,13,6,9.9,3.142893217686178,14,3,7205.6,4862.4630064288285,16601,1953,9811.9,5694.144857268346,17364,2169,758.9,389.31462569209725,1317.0,279.0,960.3,428.000272585583,1485.0,289.0,11.313511840061121,35.39774601407561,112.0565051341672,0.0033442562353292,0.01510972618176637,0.047303842529005394,0.1497375088257225,8.113188343836048e-06,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,0.9365708622398414,9.090909090909092,1,1
37,2026-08-31 10:03:05,10,32285.5,21834.932807824764,62176,3478,1374.5,3.0276503540974917,1379,1370,8.2,4.638007234913623,17,6,375242.896066357,405999.36572608695,1321187.1371146208,34999.23282386662,10.4,3.777124126457412,17,5,8.4,3.3065591380365986,16,5,7181.8,4001.3683437322065,13077,1640,6076.6,5220.482229747661,16944,708,706.2,346.6864737931249,1453.0,205.0,680.3,399.75744034490606,1254.0,118.0,0.0974442141338501,0.09549042248131073,0.3021447663799446,0.0101317988151046,0.0001541616253619275,0.00015833626700034804,0.0004857249323348,1.2110320748975624e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,0.9371884346959123,9.090909090909092,1,1
38,2026-08-31 10:03:10,10,19696.9,20790.170259844755,59834,1165,1384.5,3.0276503540974917,1389,1380,9.3,5.313504806936128,17,6,430291.8096732496,786282.659800369,2586309.7731957007,18119.501455745994,10.8,3.457680661303984,17,4,9.2,2.6583202716502514,13,5,9925.1,7101.791705853766,25058,1224,5621.4,4936.81949347058,14628,671,907.6,492.99407253592364,1486.0,136.0,595.7,437.98453803251493,1311.0,61.0,0.23156008862842392,0.3021812024029478,0.9914687425916237,0.0092166067061852,0.00037352858462345585,0.00042495129486753167,0.0011589722840719,6.573071863286005e-06,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,1.0070493454179255,9.090909090909092,1,1
39,2026-08-31 10:03:15,10,27179.0,19487.791169516022,61986,7166,1394.5,3.0276503540974917,1399,1390,7.7,5.143496432929215,17,1,523113.1238490897,351036.4556178109,1005090.8730809612,4980.066673638775,10.0,2.260776661041756,13,6,7.6,2.590581230363393,11,3,6123.0,4129.419625618647,14377,728,4991.7,2862.5971909749683,8960,680,590.8,362.2058346667909,1307.0,104.0,757.0,463.18366887349464,1430.0,68.0,0.32032409099567616,0.9306588571409307,2.9682333468674096,0.0057657683283302,0.0003801375654247508,0.0010662587051966446,0.0034136089092643,1.2142720242183744e-05,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,10,10,10.0,0.0,0.9090909090909091,0.0,0.9109730848861284,9.090909090909092,1,1
40,2026-08-31 10:03:20,10,36106.9,21329.546046375304,62733,5112,22.0,0.0,22,22,10.4,5.680375574437545,17,6,973404.9941834442,940667.1959484188,2422707.02632693,51219.55677309854,10.9,2.2335820757001272,14,7,9.2,3.6453928305312844,17,5,8345.8,4807.659046886656,20734,4004,6108.7,4111.206988221342,13284,1290,771.2,370.6893877928288,1481.0,308.0,692.9,462.5807917422522,1442.0,165.0,0.037501739347319374,0.04213011085715141,0.1497865362734183,0.0047345461737074,7.835628812712694e-05,0.00011024241003421189,0.0003709520580285,6.228495248252569e-06,1.0,0.0,1,1,0.3,0.4830458915396479,1,0,0.5,0.5270462766947299,1,0,10,1,2.5,0.45454545454545453,0.09090909090909091,0.024752475247524754,1.0479666319082377,0.9090909090909091,1,2
41,2026-08-31 10:03:25,10,31386.0,19820.199673845647,60699,6099,22.0,0.0,22,22,5.0,2.1081851067789197,6,1,334333.65632569336,327509.2694211811,878747.7040994845,299.0588357564428,9.1,2.2335820757001272,13,6,9.0,2.0548046676563256,12,5,9119.6,3842.5162531283527,16575,4290,8169.3,4281.25417891118,14928,1240,1021.8,371.22703445615474,1474.0,429.0,943.0,479.5613736646344,1426.0,124.0,5.64232439831516,16.985487436690775,53.95593619438148,0.0192304963236982,0.006197371052220547,0.017851836451442244,0.0568449997090037,2.107066799528658e-05,1.0,0.0,1,1,0.4,0.5163977794943222,1,0,0.5,0.5270462766947299,1,0,10,1,2.0,0.45454545454545453,0.09090909090909091,0.027472527472527472,0.9516298633017877,0.9090909090909091,1,2
42,2026-08-31 10:03:30,10,27787.3,17755.818483277842,53166,8254,22.0,0.0,22,22,7.1,3.478505426185217,17,6,371604.19450201944,403903.783832812,1178515.3543676273,35311.360073131415,10.0,1.8257418583505538,12,7,9.2,4.366539438350085,18,3,9055.2,4349.408179409138,17496,902,8928.7,5020.41164868203,18486,3882,917.1,394.19748293914256,1458.0,82.0,997.5,316.3869817521293,1492.0,528.0,0.13410526700241204,0.18371329536670003,0.6295141265492917,0.0114093626377081,0.00014915811337175275,0.0002052444940818391,0.0007079874561938,1.5335164835629167e-05,1.0,0.0,1,1,0.4,0.5163977794943222,1,0,0.5,0.5270462766947299,1,0,10,1,2.0,0.45454545454545453,0.09090909090909091,0.025906735751295335,1.0052356020942408,0.9090909090909091,1,2
43,2026-08-31 10:03:35,10,40441.9,18198.21503731738,59511,5517,22.0,0.0,22,22,7.1,3.478505426185217,17,6,356135.67258427764,463529.3374106048,1533108.2645374597,31058.43180608941,12.4,2.6331223544175333,16,8,8.8,2.8982753492378874,13,4,6967.5,6697.450182304042,21555,624,7513.1,4567.897679579864,15906,1030,524.5,432.96298276462903,1437.0,48.0,915.9,480.06005411360314,1446.0,103.0,0.12647697754045817,0.13922206022676212,0.4476139276488914,0.0051157851210505,0.00020507799406869527,0.0002504813068560957,0.0008049343942423,1.1088584148372609e-05,1.0,0.0,1,1,0.7,0.48304589153964794,1,0,0.5,0.5270462766947299,1,0,10,1,1.25,0.45454545454545453,0.09090909090909091,0.023474178403755867,1.0961737331954498,0.9090909090909091,1,2
44,2026-08-31 10:03:40,10,43912.6,20359.10408528714,65331,7840,22.0,0.0,22,22,7.2,5.553777493242275,17,1,482835.85018187726,548002.9280218093,1555551.2648309409,36573.40658065671,9.7,2.5841396591085743,15,6,9.3,2.057506581601462,13,7,5161.6,2568.0585922703035,10451,3066,5704.5,3792.648686018197,11672,1672,585.7,386.25899486110495,1493.0,229.0,652.6,483.1961184538726,1459.0,209.0,0.1149682007517058,0.12698006514757396,0.377943473960843,0.0059322743975057,0.00020007507828678767,0.0002193838164900239,0.0006288722365248,1.0285742657048362e-05,1.0,0.0,1,1,0.4,0.5163977794943222,1,0,0.5,0.5270462766947299,1,0,10,1,2.0,0.45454545454545453,0.09090909090909091,0.02617801047120419,0.9683995922528034,0.9090909090909091,1,2
45,2026-08-31 10:03:45,10,33378.2,20474.680313879275,64263,6851,445.0,0.0,445,445,7.1,3.478505426185217,17,6,669775.0662524069,486986.0562581665,1365113.5311510123,6658.546538187224,53.5,11.067971810589327,70,30,9.5,2.798809270624444,14,6,50524.5,18542.871713650205,83100,27600,5110.7,5368.949722452448,17604,819,970.9,348.8248366539669,1457.0,510.0,513.1,476.5215280201585,1467.0,117.0,1.248333629076844,3.4963147268870154,11.18862794768364,0.0410613080701297,0.0009972645899248888,0.002610638264626245,0.0084102438264467,4.320621558138368e-05,0.5,0.5270462766947299,1,0,0.6,0.5163977794943223,1,0,0.0,0.0,0,0,10,1,0.7142857142857143,0.0,0.09090909090909091,0.0,2.234042553191489,0.45454545454545453,1,3
46,2026-08-31 10:03:50,10,36428.0,21482.174315774773,64119,6398,445.0,0.0,445,445,6.1,4.3576242252962665,17,1,319043.1105213473,313743.69072763406,1095483.1739603523,87105.12926934543,56.0,17.919573407620817,90,35,7.7,2.406010991015812,12,4,44809.5,32719.114397312842,117720,7360,6600.2,4631.323564118096,16836,1267,758.1,407.5527096108074,1308.0,184.0,862.7,484.3107473513261,1448.0,181.0,0.2659751901316203,0.18328388410868687,0.6361278659296927,0.0220870576334884,0.000354281084938801,0.0002511381180765038,0.0008495481335281,4.746763915281029e-05,0.3,0.48304589153964794,1,0,0.5,0.5270462766947299,1,0,0.0,0.0,0,0,10,1,0.5,0.0,0.09090909090909091,0.0,1.7068595927116827,0.2727272727272727,1,3
47,2026-08-31 10:03:55,10,31540.0,20265.742122551983,60683,1802,445.0,0.0,445,445,5.6,4.6475800154489,17,1,355277.74290619727,245572.41975899725,795898.6178905575,45754.28353977253,61.5,13.753787357185171,80,35,8.5,2.0138409955990952,12,5,72743.0,16312.984807610572,96320,49790,7006.8,3948.0355677785433,13020,2288,1216.5,272.0380896533098,1456.0,766.0,852.1,481.40822362915424,1450.0,286.0,0.4613063741925393,0.5615818417986779,1.9418946840976536,0.1041401481744449,0.00038495670973522935,0.00043621836597211263,0.0015299113999643,8.418157601119397e-05,0.4,0.5163977794943223,1,0,0.7,0.4830458915396479,1,0,0.0,0.0,0,0,10,1,0.5,0.0,0.09090909090909091,0.0,1.4743049705139006,0.36363636363636365,1,3
48,2026-08-31 10:04:00,10,36939.0,21296.260584639946,59953,2516,445.0,0.0,445,445,7.7,5.143496432929215,17,1,541290.9157899739,681912.4463646982,1557815.2791345702,20312.79828179501,48.0,8.232726023485645,65,40,8.0,2.8674417556808756,14,3,39087.0,24059.51073207156,80135,3160,7445.5,4430.970153363708,16368,303,798.9,470.89027974206005,1483.0,79.0,925.6,495.73249955102915,1488.0,101.0,0.6848982399082647,1.1245045977781638,3.1735612173042225,0.0227568823548378,0.0008397275754728378,0.001241287171328404,0.0032685301774604,3.0607339266772885e-05,0.7,0.4830458915396479,1,0,0.4,0.5163977794943223,1,0,0.0,0.0,0,0,10,1,1.4,0.0,0.09090909090909091,0.0,1.0286554004408524,0.6363636363636364,1,3
49,2026-08-31 10:04:05,10,19576.2,13330.239230994903,47427,3068,445.0,0.0,445,445,5.0,2.1081851067789197,6,1,603368.861028387,640432.0319303087,1988482.8678910104,57527.30898596464,63.0,20.70963275601209,100,35,7.3,1.766981104093143,9,4,31195.0,19994.312663577333,62150,4485,7650.9,2914.3724862976746,11070,1400,521.8,344.7874707700383,1130.0,69.0,1035.9,350.35868921879353,1464.0,350.0,0.24142678908188403,0.29200925883264767,0.901496189413286,0.0095635724637013,0.0003525017923538316,0.0003375839201358172,0.0008517693744972,2.5647693939568223e-05,0.4,0.5163977794943223,1,0,0.9,0.31622776601683794,1,0,0.0,0.0,0,0,10,1,0.4,0.0,0.09090909090909091,0.0,1.0865533230293662,0.36363636363636365,1,3
50,2026-08-31 10:04:10,10,36706.0,15091.47264001908,60895,7605,8080.0,0.0,8080,8080,10.4,5.680375574437545,17,6,489046.3661958672,430867.70709727216,1248371.883853331,35767.83847021496,2.0,0.0,2,2,2.0,0.0,2,2,7060.3,5065.600327481214,17108,1314,3471.6,2831.3124636229513,8071,588,3530.15,2532.800163740607,8554.0,657.0,1735.8,1415.6562318114757,4035.5,294.0,0.07228482553413959,0.08791381357432078,0.2607370307031187,0.0030011086957044,2.484334224800813e-05,3.358982523078569e-05,0.0001118323099734,3.2041734131509093e-06,0.7,0.48304589153964794,1,0,0.6,0.5163977794943223,1,0,0.0,0.0,0,0,10,1,1.0,0.0,0.09090909090909091,0.0,0.07561436672967864,0.6363636363636364,1,4
51,2026-08-31 10:04:15,10,39229.9,19245.098252975138,65070,7341,8080.0,0.0,8080,8080,8.8,5.865151319446072,17,1,360033.8475603016,252617.45865504554,842037.4140282519,70936.59592899565,2.0,0.0,2,2,2.0,0.0,2,2,8012.2,6778.309963077489,22984,1666,6823.7,5389.761508844545,17612,1210,4006.1,3389.1549815387443,11492.0,833.0,3411.85,2694.8807544222723,8806.0,605.0,0.07317643791864058,0.09318276636261798,0.3251354212124116,0.0094369437471064,1.982390069207001e-05,1.671943668723989e-05,5.6388383838434205e-05,4.750382742278348e-06,0.3,0.48304589153964794,1,0,0.7,0.4830458915396479,1,0,0.0,0.0,0,0,10,1,0.375,0.0,0.09090909090909091,0.0,0.09765625,0.2727272727272727,1,4
52,2026-08-31 10:04:20,10,31139.6,17152.574223389587,62968,13490,8080.0,0.0,8080,8080,8.8,5.865151319446072,17,1,435048.8020792908,368656.12176124175,1075722.187944322,58190.01164852889,2.0,0.0,2,2,2.0,0.0,2,2,6410.5,4262.40808959234,12924,759,9895.9,6627.0651028775765,18642,931,3205.25,2131.20404479617,6462.0,379.5,4947.95,3313.5325514387882,9321.0,465.5,0.08996798583585719,0.09355634492438107,0.2591338198810942,0.0128797194620924,2.1374229905195114e-05,2.0957695453784024e-05,6.874031961830208e-05,3.718432179600864e-06,0.6,0.5163977794943222,1,0,0.7,0.4830458915396479,1,0,0.0,0.0,0,0,10,1,0.75,0.0,0.09090909090909091,0.0,0.1440922190201729,0.5454545454545454,1,4
53,2026-08-31 10:04:25,10,30446.1,14333.052349571448,50092,9794,8080.0,0.0,8080,8080,8.3,6.325433669805661,17,1,196849.95225265675,192116.61742524098,585667.122938266,12837.70737638887,2.0,0.0,2,2,2.0,0.0,2,2,8246.8,6695.530877632731,23888,816,7780.8,4208.808535546477,15840,2226,4123.4,3347.7654388163655,11944.0,408.0,3890.4,2104.4042677732386,7920.0,1113.0,0.2952955631944854,0.38805985435425533,1.1714708512475556,0.0080830898893024,7.009379500507166e-05,9.497658437551828e-05,0.0003115821135042,6.829818241911684e-06,0.3,0.4830458915396479,1,0,0.5,0.5270462766947299,1,0,0.0,0.0,0,0,10,1,0.5,0.0,0.09090909090909091,0.0,0.2304147465437788,0.2727272727272727,1,4
54,2026-08-31 10:04:30,10,32587.5,19272.57163979709,63848,1217,8080.0,0.0,8080,8080,5.5,1.5811388300841898,6,1,503282.5249815487,636351.5809235498,1688237.5513656626,3032.7002961936714,2.0,0.0,2,2,2.0,0.0,2,2,10490.0,6395.087559126058,22048,540,7125.5,4798.169934696168,13923,430,5245.0,3197.543779563029,11024.0,270.0,3562.75,2399.084967348084,6961.5,215.0,0.6598091826431526,1.657958901261152,5.363536900359067,0.0076979688014937,0.0001587525198780729,0.00040858382455593114,0.0013189565720789,2.3693348111707352e-06,0.6,0.5163977794943222,1,0,0.6,0.5163977794943223,1,0,0.0,0.0,0,0,10,1,0.8571428571428571,0.0,0.09090909090909091,0.0,0.975609756097561,0.5454545454545454,1,4
55,2026-08-31 10:04:35,10,26344.2,17016.071911251693,53912,3285,443.0,0.0,443,443,8.2,4.638007234913623,17,6,480970.92914615234,398520.9504809267,1241389.3644023845,90898.4644486146,11.9,3.4464152068167553,18,8,8.5,2.8771127502720115,13,5,166026.0,124469.60291126862,401400,6880,160878.0,95870.24631703462,289900,8040,13406.0,9354.718595446899,27660.0,860.0,17702.0,7847.532945667277,24460.0,1340.0,1.2900904195411145,1.1634790579379726,3.6913714879393686,0.1700352895321569,8.15580346651356e-05,7.312930264585198e-05,0.0002530295768689,1.530543159518183e-05,0.5,0.5270462766947299,1,0,0.4,0.5163977794943223,1,0,1.0,0.0,1,1,10,1,1.0,1.6666666666666667,0.09090909090909091,0.04878048780487805,2.7642276422764227,0.45454545454545453,1,5
56,2026-08-31 10:04:40,10,30100.7,15067.91289130648,47570,3824,443.0,0.0,443,443,7.1,3.478505426185217,17,6,524288.5079053306,475399.08726378414,1518928.043359221,25439.2735453842,9.0,3.972125095937662,17,3,10.6,1.776388345929897,14,8,172830.0,145504.5136375119,459000,7080,160856.0,77376.08864069916,279120,41220,16640.0,10273.802714780064,28920.0,2360.0,15682.0,8314.17771707528,28140.0,4580.0,1.4574112985965717,1.4799200672429227,4.995425664311221,0.1276277056447685,0.00013330285398700627,0.0002335950823751668,0.0007861859717203,1.315943348819237e-05,0.6,0.5163977794943223,1,0,0.5,0.5270462766947299,1,0,1.0,0.0,1,1,10,1,1.0,1.4285714285714286,0.09090909090909091,0.050761421319796954,1.8666666666666667,0.5454545454545454,1,5
57,2026-08-31 10:04:45,10,25560.3,20852.471998675734,64339,6434,443.0,0.0,443,443,9.3,5.313504806936128,17,6,652215.6295564848,519980.69689738046,1629207.8122504405,209375.94394579035,10.9,3.3813212407775355,17,7,8.9,2.2335820757001272,12,6,78572.0,50399.868782897975,162820,15300,143846.0,68483.13858980991,221280,12880,8576.0,7060.845401067621,23260.0,900.0,16056.0,7554.6353688020945,29700.0,1840.0,0.59365360039413,0.45591937913972286,1.442983566807814,0.1048699619516455,5.1147634238463144e-05,3.216991297813768e-05,9.230959357777726e-05,1.1652386738661513e-05,0.5,0.5270462766947299,1,0,0.3,0.4830458915396479,1,0,1.0,0.0,1,1,10,1,1.25,1.6666666666666667,0.09090909090909091,0.05025125628140704,1.4494875549048316,0.45454545454545453,1,5
58,2026-08-31 10:04:50,10,40769.4,14724.62227547979,59581,18567,443.0,0.0,443,443,5.5,1.5811388300841898,6,1,658544.4369995173,374789.44079104863,1415043.8588425273,209160.477195416,10.6,3.339993346633426,15,5,10.5,3.7785946829182113,15,4,168450.0,99841.73932334669,362700,25480,171090.0,112708.43693156051,417760,25200,17552.0,9848.921881212289,27560.0,1820.0,17556.0,9490.101509818884,29840.0,2100.0,0.6729074503289323,0.40961814153409276,1.659969438963441,0.2366004402658533,4.210388726915868e-05,2.3422852456337548e-05,7.97542558961322e-05,2.049406441968264e-05,0.7,0.48304589153964794,1,0,0.5,0.5270462766947299,1,0,1.0,0.0,1,1,10,1,1.1666666666666667,1.25,0.09090909090909091,0.04716981132075472,1.2353629976580796,0.6363636363636364,1,5
59,2026-08-31 10:04:55,10,24339.5,14898.376117699689,52144,4852,443.0,0.0,443,443,7.1,3.478505426185217,17,6,455925.9141629214,292882.2076896359,932292.9970591489,26312.068296341826,9.8,3.119829055146024,15,4,9.6,3.7475918193480524,17,5,162954.0,86950.72681314017,356400,44080,153634.0,113135.3741909812,349440,9960,16588.0,6931.129136808166,29700.0,9080.0,15166.0,9347.432446042782,29220.0,1660.0,2.355125761303329,4.598745992538222,15.246235884212531,0.1391837119960428,0.00011596325229313986,0.00020249262609960974,0.0006840967342602,1.1798865844300794e-05,0.6,0.5163977794943223,1,0,0.3,0.48304589153964794,1,0,1.0,0.0,1,1,10,1,1.5,1.4285714285714286,0.09090909090909091,0.05128205128205128,0.9623015873015873,0.5454545454545454,1,5
60,2026-08-31 10:05:00,10,31861.8,20393.98070673469,60180,5672,2448.3,3886.287861757598,8080,22,6.0,0.0,6,6,495538.7108062914,488719.14037423045,1709749.7802627042,103155.38839664776,10.7,2.79085809185793,15,7,9.1,2.330951164939612,13,6,9582.4,4080.267153562919,17248,3456,7744.2,3512.1699781695584,12528,1639,892.3,269.6372254221092,1272.0,384.0,878.7,385.70917368746456,1477.0,149.0,0.07084907479985672,0.05759883375574266,0.1882429340086583,0.0118485173875962,8.197401352040917e-05,6.357500751080978e-05,0.00017525643237,1.3452260831015584e-05,0.3,0.4830458915396479,1,0,0.6,0.5163977794943223,1,0,0.0,0.0,0,0,10,4,0.42857142857142855,0.0,0.36363636363636365,0.0,0.9880239520958084,1.0909090909090908,0,0
61,2026-08-31 10:05:05,10,24730.4,16152.788904018333,50358,4136,1805.9,3312.5420399848012,8080,22,9.3,5.313504806936128,17,6,492580.6981417746,492132.1747670142,1574847.8650852593,65880.68904692832,11.5,3.3747427885527643,17,6,9.7,2.7100635498903793,13,5,7491.2,2523.801092708289,12756,3723,6238.4,3873.143604073799,14520,1417,721.7,336.7874535799825,1373.0,219.0,673.8,390.72206660660123,1320.0,109.0,0.053774649886084123,0.03533091767923106,0.1093248782259856,0.0061720247494586,0.00010095954582422233,0.00010811618906859262,0.0003794738694733,1.2064657432069305e-05,0.4,0.5163977794943223,1,0,0.6,0.5163977794943222,1,0,0.0,0.0,0,0,10,4,0.5714285714285714,0.0,0.36363636363636365,0.0,1.0412573673870333,1.4545454545454546,0,0
62,2026-08-31 10:05:10,10,45794.5,18125.42780644547,62464,9234,1769.0,3331.338970043927,8080,22,6.0,0.0,6,6,510214.23909737135,570503.3989685175,1892338.986460617,471.9302819514585,13.2,3.190262963734773,18,10,10.7,4.90011337737313,16,3,8245.6,7163.062709328865,22482,1056,9908.6,7746.267132554162,21675,952,581.5,438.4521385257207,1249.0,96.0,938.6,510.08631077930767,1468.0,136.0,4.943465931735076,15.188261605966767,48.16601177687923,0.003874570070384,0.0056616562010486995,0.0173701836539305,0.0550928822400624,1.2682717088000268e-05,0.4,0.5163977794943222,1,0,0.6,0.5163977794943223,1,0,0.0,0.0,0,0,10,6,0.5714285714285714,0.0,0.5454545454545454,0.0,1.1284230406043436,2.1818181818181817,0,0
63,2026-08-31 10:05:15,10,38214.2,23839.755730478635,65113,4335,2532.5,3831.5473593140755,8080,22,7.1,3.478505426185217,17,6,583795.113886292,561201.9109303256,1852715.1877392395,35447.72006310756,10.8,3.190262963734773,16,7,9.1,1.911950719959998,11,6,8313.0,4492.073611744729,15598,567,6503.8,3147.6945284516487,11341,1056,848.5,523.5286790403919,1428.0,63.0,734.7,351.2931823989757,1311.0,96.0,0.1056682040181313,0.1732051640379812,0.5591897013155995,0.0042303294774361,0.00012577478956489935,0.00018036538187181128,0.0005360006217836,9.175722265575184e-06,0.5,0.5270462766947299,1,0,0.4,0.5163977794943222,1,0,0.0,0.0,0,0,10,5,1.0,0.0,0.45454545454545453,0.0,0.9503342884431709,2.272727272727273,0,0
64,2026-08-31 10:05:20,10,34139.9,20265.815072294638,58541,4345,966.3,2506.7250901879484,8080,22,7.1,3.478505426185217,17,6,579824.4604991011,362800.08999314375,1018764.8602969112,46131.351079664135,11.3,3.0203016773531455,16,6,9.2,2.6583202716502514,13,5,7172.9,5121.466683371951,17280,923,4504.0,3760.2046339114163,10408,390,645.6,442.71917359277165,1440.0,71.0,461.4,386.64057383225224,1301.0,65.0,0.0568685255030319,0.10036563221647225,0.3340027906412697,0.0020789880791156,9.618880841052722e-05,0.00017344335308533952,0.0005852852639741,1.374213083457e-05,0.7,0.4830458915396479,1,0,0.4,0.5163977794943222,1,0,0.0,0.0,0,0,10,6,1.4,0.0,0.5454545454545454,0.0,0.9688090737240076,3.8181818181818183,0,0
